,Salario,Empresa,Modalidad,PlataformasEmpleo,Fecha,PuestoTrabajo,Pais,idPais,Continente,herramientas
11596,50442.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-29,data scientist,Hong Kong,HK,Eastern Asia,"['tensorflow', 'python']"
11597,50651.0,HSBC Global Technology (HSBC GLT),presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11598,101441.0,actiMirror,presencial,glassdoor,2019-11-05,data scientist,Hong Kong,HK,Eastern Asia,"['python', 'sql', 'd3.js']"
11599,146195.0,Hong Kong Jockey Club,presencial,glassdoor,2019-11-01,data scientist,Hong Kong,HK,Eastern Asia,['python']
11600,37600.0,Octopus Holdings,presencial,glassdoor,2019-10-18,data scientist,Hong Kong,HK,Eastern Asia,[]
11601,57438.0,GoodNotes,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,[]
11602,54786.0,ThinkCol,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,"['tensorflow', 'python']"
11603,57303.0,hutchgo.com,presencial,glassdoor,2019-10-23,data scientist,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11604,83813.0,BCT Financial,presencial,glassdoor,2019-10-14,data scientist,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11605,72813.0,Krunch.co,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,"['tableau', 'python', 'sql', 'd3.js']"
11606,27262.0,Hong Kong Jockey Club,presencial,glassdoor,2019-10-15,data scientist,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11607,6714.0,IKA Works,presencial,glassdoor,2019-10-30,data scientist,Hong Kong,HK,Eastern Asia,['python']
11608,24755.0,Miro,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,['python']
11609,83553.0,Octopus Holdings,presencial,glassdoor,2019-10-18,data scientist,Hong Kong,HK,Eastern Asia,[]
11610,86661.0,ThinkCol,presencial,glassdoor,2019-10-31,data scientist,Hong Kong,HK,Eastern Asia,"['tensorflow', 'python']"
11611,2813.0,NeoMas Professional Services,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,[]
11612,87556.0,Hillman Ross,presencial,glassdoor,2019-11-09,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11613,87674.0,NeoMas Professional Services,presencial,glassdoor,2019-10-13,data analyst,Hong Kong,HK,Eastern Asia,[]
11614,3425.0,Hays,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11615,18278.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11616,47098.0,Seamatch Asia,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11617,47377.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11618,49131.0,LVMH,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11619,80152.0,NeoMas Professional Services,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11620,81184.0,Jobs Dynamics,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11621,103747.0,KOS International ,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11622,103869.0,Chandler Macleod,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11623,109584.0,Pacific Career,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11624,129287.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11625,130410.0,Robert Walters,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11626,130458.0,Match My Talent,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,"['matlab', 'sql']"
11627,62407.0,Macgregor Research,presencial,glassdoor,2019-08-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11628,76322.0,Ambition,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11629,81314.0,Seamatch Asia,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11630,96640.0,SUPER Corporate Consultancy Group,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,[]
11631,82392.0,Robert Walters,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11632,82593.0,Robert Walters,presencial,glassdoor,2019-11-02,data analyst,Hong Kong,HK,Eastern Asia,[]
11633,101792.0,NeoMas Professional Services,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11634,104981.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11635,108476.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11636,108544.0,Hays,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11637,67155.0,InfoTech Services,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'tableau']"
11638,67337.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11639,79592.0,iKas International,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11640,79655.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11641,79798.0,Blue Talent,presencial,glassdoor,2019-11-02,data analyst,Hong Kong,HK,Eastern Asia,[]
11642,80204.0,APASS International Education Group,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11643,84916.0,Robert Walters,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11644,84985.0,NeoMas Professional Services,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11645,86926.0,Seamatch Asia,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11646,87142.0,Ambition,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11647,87245.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11648,2990.0,Ambition,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11649,3133.0,NeoMas Professional Services,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11650,13164.0,Seamatch Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11651,17869.0,Ambition,presencial,glassdoor,2019-11-03,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11652,17871.0,Hays,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11653,18129.0,Chandler Macleod,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'python', 'sas']"
11654,33230.0,Hays,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11655,33286.0,KOS International ,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11656,37936.0,Options Resourcing,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11657,37990.0,Hays,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11658,110410.0,Great Union Human Capital,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11659,110550.0,Hays,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11660,110606.0,Hillman Ross,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11661,111897.0,KKR Campus Talent Connect India,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11662,112056.0,Robert Walters,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11663,112113.0,Hillman Ross,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'sql']"
11664,120114.0,Hays,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11665,120130.0,Seamatch Asia,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'sas']"
11666,123255.0,AMAC Human Resources Consultants,presencial,glassdoor,2019-10-27,data analyst,Hong Kong,HK,Eastern Asia,[]
11667,123331.0,AGS Group,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11668,123389.0,Bank Of China (Hong Kong),presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11669,123476.0,Robert Walters,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11670,124209.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11671,101941.0,Pacific Career,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'tableau']"
11672,117638.0,Hays,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,[]
11673,117930.0,Seamatch Asia,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11674,117941.0,aimHigher Consultancy,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11675,75882.0,Robert Walters,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11676,76610.0,Privé Financial,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11677,76861.0,PEOBASE,presencial,glassdoor,2019-10-14,data analyst,Hong Kong,HK,Eastern Asia,[]
11678,77187.0,Hillman Ross,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11679,102337.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11680,4412.0,NeoMas Professional Services,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11681,4526.0,PEOBASE,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11682,9487.0,Ambition,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11683,9536.0,AGS Group,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,[]
11684,14491.0,Klook Travel,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11685,14574.0,Robert Walters,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11686,36371.0,Robert Walters,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11687,36620.0,Pacific Career,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11688,41630.0,Spring Professional,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,"['mongodb', 'python', 'sql']"
11689,39530.0,Options Resourcing,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11690,62836.0,Hillman Ross,presencial,glassdoor,2019-10-19,data analyst,Hong Kong,HK,Eastern Asia,[]
11691,69961.0,Hays,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11692,70020.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11693,71092.0,Ambition,presencial,glassdoor,2019-11-03,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'python']"
11694,91881.0,Ambition,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11695,428.0,T & S Quantum,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,[]
11696,5420.0,APASS International Education Group,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11697,15364.0,Ambition,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11698,15621.0,KKR Campus Talent Connect India,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11699,34990.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11700,35171.0,PEOBASE,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,[]
11701,35487.0,AMAC Human Resources Consultants,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11702,42189.0,Hillman Ross,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11703,42202.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11704,42269.0,Robert Walters,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11705,42308.0,Pacific Career,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11706,42322.0,Ambition,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11707,42367.0,Great Union Human Capital,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11708,140747.0,iKas International,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11709,140935.0,Pacific Career,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11710,140971.0,Seamatch Asia,presencial,glassdoor,2019-10-17,data analyst,Hong Kong,HK,Eastern Asia,[]
11711,141031.0,Ambition,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11712,141034.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11713,143194.0,Six People Map,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,"['mongodb', 'python', 'sql']"
11714,42845.0,Hays,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11715,42894.0,APASS International Education Group,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11716,43077.0,Ambition,presencial,glassdoor,2019-10-19,data analyst,Hong Kong,HK,Eastern Asia,[]
11717,66461.0,Sun Life,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,[]
11718,69176.0,Klook Travel,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11719,75033.0,Recolo,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11720,75095.0,KOS International ,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11721,99422.0,Klook Travel,presencial,glassdoor,2019-10-28,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11722,99480.0,Pacific Career,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11723,145466.0,Crypto.com,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11724,114101.0,Besteam Personnel Consultancy,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11725,114173.0,Headsearch21 Consultancy,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,['tableau']
11726,116972.0,Hewlett Packard Enterprise | HPE,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11727,139372.0,Easy Job Centre,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11728,109007.0,KOS International ,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11729,111435.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11730,121099.0,Seamatch Asia,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11731,134375.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11732,134616.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11733,97204.0,Ambition,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11734,115582.0,Seamatch Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11735,115615.0,NeoMas Professional Services,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11736,115871.0,Pacific Career,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'excel']"
11737,116121.0,Ambition,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,"['sql', 'tableau']"
11738,125096.0,Robert Walters,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql', 'sas']"
11739,68756.0,Hays,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11740,74511.0,InfoTech Services,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,"['r', 'tableau']"
11741,74698.0,Adecco,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11742,88532.0,Great Union Human Capital,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11743,92140.0,NeoMas Professional Services,presencial,glassdoor,2019-11-10,data analyst,Hong Kong,HK,Eastern Asia,[]
11744,3788.0,Seamatch Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11745,8708.0,Besteam Personnel Consultancy,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,[]
11746,13787.0,Hillman Ross,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11747,18587.0,Seamatch Asia,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11748,18770.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11749,21410.0,Seamatch Asia,presencial,glassdoor,2019-10-18,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11750,21617.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11751,23071.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11752,2248.0,Seamatch Asia,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
11753,2269.0,Ambition,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11754,20172.0,AMAC Human Resources Consultants,presencial,glassdoor,2019-10-25,data analyst,Hong Kong,HK,Eastern Asia,[]
11755,20304.0,NeoMas Professional Services,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11756,20662.0,Ambition,presencial,glassdoor,2019-11-04,data analyst,Hong Kong,HK,Eastern Asia,[]
11757,20931.0,Hays,presencial,glassdoor,2019-11-01,data analyst,Hong Kong,HK,Eastern Asia,[]
11758,118845.0,KKR Campus Talent Connect India,presencial,glassdoor,2019-10-21,data analyst,Hong Kong,HK,Eastern Asia,[]
11759,121002.0,Oliver James Associates,presencial,glassdoor,2019-10-16,data analyst,Hong Kong,HK,Eastern Asia,[]
11760,121886.0,NeoMas Professional Services,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11761,143583.0,J.P. Morgan,presencial,glassdoor,2019-11-09,data analyst,Hong Kong,HK,Eastern Asia,[]
11762,143688.0,Ambition,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11763,143875.0,Seamatch Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11764,143981.0,NeoMas Professional Services,presencial,glassdoor,2019-10-26,data analyst,Hong Kong,HK,Eastern Asia,[]
11765,145282.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,['sql']
11766,50665.0,Seamatch Asia,presencial,glassdoor,2019-10-24,data analyst,Hong Kong,HK,Eastern Asia,[]
11767,102995.0,Pacific Career,presencial,glassdoor,2019-10-22,data analyst,Hong Kong,HK,Eastern Asia,[]
11768,106667.0,Seamatch Asia,presencial,glassdoor,2019-11-07,data analyst,Hong Kong,HK,Eastern Asia,[]
11769,106810.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11770,112683.0,Ambition,presencial,glassdoor,2019-11-08,data analyst,Hong Kong,HK,Eastern Asia,[]
11771,126985.0,Recolo,presencial,glassdoor,2019-10-15,data analyst,Hong Kong,HK,Eastern Asia,[]
11772,127151.0,Seamatch Asia,presencial,glassdoor,2019-11-06,data analyst,Hong Kong,HK,Eastern Asia,[]
11773,128850.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11774,128889.0,PEOBASE,presencial,glassdoor,2019-10-29,data analyst,Hong Kong,HK,Eastern Asia,[]
11775,125962.0,Global Executive Consultant,presencial,glassdoor,2019-11-02,data analyst,Hong Kong,HK,Eastern Asia,[]
11776,131156.0,Match My Talent,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,[]
11777,131386.0,Besteam Personnel Consultancy,presencial,glassdoor,2019-10-23,data analyst,Hong Kong,HK,Eastern Asia,[]
11778,133327.0,AMAC Human Resources Consultants,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11779,133798.0,PEOBASE,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,['excel']
11780,133846.0,Robert Walters,presencial,glassdoor,2019-10-30,data analyst,Hong Kong,HK,Eastern Asia,[]
11781,59319.0,Pinpoint Asia,presencial,glassdoor,2019-10-31,data analyst,Hong Kong,HK,Eastern Asia,[]
11782,59982.0,Seamatch Asia,presencial,glassdoor,2019-11-05,data analyst,Hong Kong,HK,Eastern Asia,"['python', 'sql']"
